,Date,Time,Open,High,Low,Close,Volume,chikou_span,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr
370,2013.03.01,00:00,1.30562,1.3101200000000002,1.2966600000000001,1.30213,167280,1.30072,47902.564500462744,-3689848,-0.21935369424398174,-628.5200399685754,28.85174201384865,-0.059261657101864006,-0.014223173396023723,-1404.048045385313,1038.3380044967714,1.3259925787315647,0.012032210234581443,1.3306360000000004,1.3642550835092222,1.2970169164907785,5.053084917170709,0.0760443619442946,0.0,0.0,1.3188963333333352,1.331325333333334,1.3064673333333328,1.884757685024104,-0.17448440475229493,0.0,1.0,5.211041937840246,0.07888664551485243,-0.008093010706801795,-0.0037845726427524415,-0.004308438064049354,1.3203649999999971,1.3358842307692298,1.3179795971096686,1.3260726078164704,27.260460510423137,12.519819929201423,27.442745697360788,0.7670881545985931,1.19462006441608,-0.4275319098174869,-0.038122108478227876,25.864780005255103,-138.66447687894575,0.005603999999999498,-12.123928581325918,-0.21010936576364336,-11.913819215562276,1.32004,1.3338900000000002,1.3269650000000002,1.3338900000000002,1.3265325,1.30471,20.0,100.0,-80.0,,1.3220156200000002,0.0,0.0,32.74737742725577,-21.595560872687614,32.664224204864865,9.88078034682059,13.643457353872678,-90.11921965317941,-0.02598867647058567,1.3155589828172645,-3.1859209802376123,-0.2550824996553014,-0.255408389373174,-6.167670711670947
371,2013.03.04,00:00,1.30116,1.30313,1.2982200000000002,1.30247,124359,1.3081200000000002,138829.0023823407,-3565489,-0.15848960647908256,-532.6911685444932,21.477143410133706,-0.010719489542373268,-0.015843914383822377,-394.2305471204476,1038.6091255995254,1.3234987481973197,0.011319989211123272,1.3281990000000004,1.3625573136373135,1.2938406863626872,5.173669553630609,0.1255782476463186,0.0,0.0,1.315521333333335,1.327859333333334,1.3031833333333327,1.8757582545222542,-0.028907980764007184,0.0,1.0,4.750794120459353,0.09207606973058442,-0.008730761250089092,-0.004773810364219772,-0.00395695088586932,1.3175508333333303,1.3342111538461527,1.3155935052466428,1.3243242664967319,27.980589154283727,12.125865497659497,26.5792195969624,0.7636341100644521,1.2754090233019364,-0.5117749132374843,-0.049643149022917776,25.832966649896225,-125.757896459224,0.008000999999999703,-14.823382611599897,-3.090930184176984,-11.732452427422913,1.32004,1.3338900000000002,1.3269650000000002,1.3338900000000002,1.3303025,1.3084799999999999,16.0,96.0,-80.0,,1.316944496,0.0,0.0,33.07276468067337,-23.549024522656943,34.81511172025977,10.494942196531586,9.215063592257223,-89.50505780346842,-0.028541088235291445,1.3133080580130385,-2.5272406154582905,0.02611106417946818,0.026107655834389787,-6.14317009194939
372,2013.03.05,00:00,1.30261,1.3075299999999999,1.30102,1.3050700000000002,133502,1.30687,171435.48164502325,-3431987,-0.21119137511048583,-407.0059730381341,18.402807668978724,0.017554793186618064,-0.016088687592406066,298.96911275948383,1038.6091255995254,1.3206999720812034,0.010838990290010925,1.3255445000000003,1.358404293958574,1.2926847060414266,4.95793147021073,0.18845665883035786,0.0,0.0,1.3122746666666685,1.324585666666667,1.2999636666666663,1.876284029969395,0.2073890558579202,0.0,0.0,4.748237422432801,0.1336193199872904,-0.008923520094544113,-0.00560375231028464,-0.003319767784259473,1.3149566666666639,1.3326596153846142,1.3139745044394668,1.322898024534011,27.93559140602515,14.510622899522637,25.43637468001766,0.7374897456931894,1.2807471445699523,-0.5432573988767629,-0.059678702577191454,25.759269391041123,-98.35725952192033,0.009445499999999551,-17.78373646589943,-6.021457544848904,-11.762278921050527,1.31426,1.3338900000000002,1.3240750000000001,1.3338900000000002,1.3303025,1.3084799999999999,12.0,92.0,-80.0,,1.3128875968,0.0,0.0,35.63727725883102,-24.43970392491837,35.83226225205696,17.194847679411218,12.523523407587788,-82.80515232058877,-0.028361823529408747,1.3117691387900836,-2.3297410567280257,0.19962072063082203,0.19942174322636896,-5.955812411725702
373,2013.03.06,00:00,1.305,1.30704,1.29649,1.29659,119945,1.30978,53764.32050758222,-3551932,-0.21597385035311667,-494.1670626041195,19.3509224412458,-0.022077202050940246,-0.014219103819089947,-512.8732605135538,1031.8605179500628,1.3182045970902663,0.010810091261009838,1.3227740000000003,1.355587980191374,1.2899600198086267,4.961388746887011,0.10102371234313288,0.0,0.0,1.3090130000000018,1.3207460000000004,1.2972799999999993,1.7926483541417133,-0.02940424443873609,0.0,1.0,4.631176603108322,0.0016323865491346529,-0.009649316681002773,-0.006412865184428267,-0.003236451496574506,1.3117566666666638,1.330641923076922,1.3112999652949333,1.320949281975936,28.281134344706736,13.497733384385835,26.65807319303154,0.7740061951471331,1.2486448115642772,-0.4746386164171441,-0.06941883081815295,25.677707782174675,-106.53957814906953,0.015825999999999674,-20.497436223560033,-8.996191866140833,-11.5012443574192,1.314175,1.333805,1.32399,1.333805,1.3313925,1.31167,8.0,100.0,-92.0,,1.30964207744,0.0,0.0,31.409859824268878,-26.517034051951644,38.60032876266329,0.21308331557636628,9.300957730506381,-99.78691668442363,-0.028977264705879247,1.3090880345754996,-2.8764260406444984,-0.649773575363799,-0.6518937932608826,-6.566886691839868
374,2013.03.07,00:00,1.2970700000000002,1.31184,1.29674,1.31047,156628,1.31025,181971.08077248535,-3395304,-0.13195746700463565,-113.00081937495708,25.746066373348512,0.024342710115687945,-0.01151911280898078,897.3323142696867,1031.8605179500628,1.3160239850513211,0.011254082134908852,1.3213195000000002,1.3536029127532985,1.289036087246702,4.886541484220624,0.3319647912860184,0.0,0.0,1.3075196666666684,1.3194756666666672,1.295563666666666,1.8288061441524193,0.623382959741274,0.0,0.0,4.202617156562064,0.2517558076715304,-0.009000760540125663,-0.006930444255567747,-0.0020703162845579163,1.3094124999999972,1.3288646153846146,1.3111722783264819,1.3201730388666075,27.857632993655677,15.259759928636067,24.045264318039266,0.7893009720760299,1.1692155284502521,-0.3799145563742222,-0.07638319763800584,25.750920639954888,-71.61879027528667,0.006140499999999882,-21.62982352790609,-11.791810395818896,-9.838013132087195,1.314175,1.333805,1.32399,1.333805,1.3359174999999999,1.316195,4.0,96.0,-92.0,1.29649,,1.0,0.0,43.271623568063816,-24.46150038838143,46.100721894592894,29.789047517579505,15.732326170855691,-70.2109524824205,-0.02939849999999722,1.3091197271420685,-2.101449275362318,1.0705003123578027,1.0648110243127062,-5.566684922030385
375,2013.03.08,00:00,1.31046,1.31348,1.2955,1.29976,151768,1.30342,102119.84161786841,-3547072,-0.11288560551247127,-329.0628851785346,25.777633223024736,0.0023694059353760854,-0.011369097755713835,436.3579485389723,1023.4274930450705,1.3142016875990805,0.011926673921417955,1.3194780000000002,1.3522648727389455,1.2866911272610548,4.969673270633586,0.1993003852944712,0.0,0.0,1.3058846666666684,1.3186336666666671,1.2931356666666658,1.952546090083605,0.25979815410361123,0.0,0.0,4.283512116155017,0.07537154989384179,-0.00924441871419468,-0.007393239147293134,-0.0018511795669015462,1.3071041666666638,1.32663923076923,1.3094165431993308,1.3186609619135254,27.219075585343017,14.58038769355024,21.384085293763103,0.7882190361029526,1.1400356998905972,-0.35181666378764453,-0.08261205786170552,25.812015269182023,-79.79652744759886,-0.0007180000000002185,-23.209322568904593,-14.400476926379651,-8.808845642524942,1.30585,1.33331,1.31958,1.33331,1.3362475,1.316525,8.0,92.0,-84.0,,1.31184,0.0,1.0,37.83459782527548,-24.553034170405414,38.65991040578276,8.889816360600864,12.963982397918905,-91.11018363939914,-0.0283807058823502,1.3086146850552063,-2.0866918777213668,-0.8172640350408655,-0.8206219453995411,-6.338454443259445
376,2013.03.11,00:00,1.29995,1.30535,1.29793,1.30456,120886,1.31756,197264.61789818958,-3426186,-0.11092593870992579,-199.16064443874544,18.741183663436672,-0.01749334083351264,-0.012901818797110377,-793.9145550283929,1027.207000005291,1.3118996474871318,0.011476006529276158,1.3176770000000002,1.3495745717571066,1.2857794282428938,4.8414856990152195,0.2943887374894304,0.0,0.0,1.304723333333335,1.3155053333333337,1.2939413333333325,1.6527641875545431,0.49242564768441976,0.0,0.0,4.289366817512933,0.16029723991507186,-0.008947063509101127,-0.007704004019654733,-0.0012430594894463944,1.3059208333333305,1.3242938461538454,1.308669382707126,1.3176164462162272,26.62612942048126,13.896853992321281,20.381591857000274,0.7989788308186546,1.195628477998967,-0.39664964718031237,-0.08722151899866344,25.692940905500922,-74.59407551126432,0.001062999999999814,-23.964237852206043,-16.669563264744752,-7.294674587461291,1.30585,1.33075,1.3183,1.33331,1.3420975,1.32686,4.0,88.0,-84.0,,1.31184,0.0,0.0,41.389055666663744,-23.423455233802482,44.65611718298364,18.906510851418727,19.195124909866355,-81.09348914858127,-0.027297264705879787,1.3085891148558244,-1.0767690861111947,0.36929894749799796,0.3686187131526797,-5.992563341308054
377,2013.03.12,00:00,1.30455,1.30745,1.29911,1.3027799999999998,162486,1.30282,177781.88408523347,-3588672,-0.1580230424362402,-212.02699237607018,26.168402910236907,0.00841770983346246,-0.011896284695646764,224.72756138713333,1027.207000005291,1.3090148725378579,0.011162405876348544,1.315553,1.3454131628260748,1.2856928371739251,4.539560599394299,0.2861197195340416,0.0,0.0,1.304366333333335,1.3149393333333337,1.2937933333333327,1.621170330727715,0.424981872064065,0.0,0.0,4.296292129621528,0.12880396319886311,-0.008754126371103732,-0.007914028489944533,-0.0008400978811591991,1.3045908333333307,1.322431153846153,1.3077633238291066,1.3165174502002104,25.73563532286129,14.502740965690581,19.28711887292212,0.8308682058682051,1.2153679653679663,-0.38449975949976123,-0.09064241672843047,25.50585647026052,-66.91204700619187,-0.00950300000000004,-24.990930707550675,-18.705267744216407,-6.285662963334268,1.30585,1.32763,1.31674,1.33331,1.3420975,1.328975,4.0,84.0,-80.0,,1.31348,0.0,0.0,40.46506348952889,-22.822792916284886,46.30429013037434,20.022002200219312,15.939443137412956,-79.9779977997807,-0.026682735294115245,1.3085357905418618,-1.2102461440466048,-0.13644447169928187,-0.1365376419286246,-6.120831291615037
378,2013.03.13,00:00,1.3027600000000001,1.30649,1.2923200000000001,1.29598,170728,1.30482,95249.2941064008,-3759400,-0.15111699267024756,-347.5874791794867,27.449829300160346,-0.03216153765053106,-0.010055177400777346,-1112.8362796232495,1027.207000005291,1.306774974214445,0.01146316528871367,1.3131030000000001,1.3408707893250376,1.2853352106749627,4.229339103640373,0.191675131218298,0.0,0.0,1.3031066666666684,1.3140396666666672,1.2921736666666659,1.6779900340725173,0.1740754291289582,0.0,0.0,4.05527974576252,0.06873239436619293,-0.009045652814312577,-0.008140353354818143,-0.0009052994594944339,1.303751666666664,1.3200396153846146,1.305950504778475,1.3149961575927875,25.658611272754975,13.205256220224094,21.848587028274295,0.8571769478582497,1.133277651831523,-0.27610070397327335,-0.09394572951608572,25.422396438253735,-87.67514309287539,-0.0071030000000000815,-26.569513940176233,-20.62136805323654,-5.948145886939692,1.3029000000000002,1.32596,1.3144300000000002,1.3317200000000002,1.342635,1.329415,16.0,100.0,-84.0,,1.3131204,0.0,0.0,37.06117334605414,-23.39190288943504,42.33920798281717,9.256449165401575,16.061654072346528,-90.74355083459842,-0.026139735294115063,1.3078131751071338,-0.7710271429118353,-0.5219607301309437,-0.5233277039356998,-6.610843686046186
379,2013.03.14,00:00,1.29598,1.30325,1.29111,1.30026,173392,1.3059,183230.7372694969,-3586008,-0.10784235366484309,-191.91530215384424,28.150853485450327,-0.015578285041986068,-0.01022115219815999,-318.50255005144925,1027.207000005291,1.304894157774728,0.011530848759842307,1.3113040000000002,1.33745794608849,1.2851500539115106,3.98899814055164,0.2888655126336606,0.0,0.0,1.3020283333333351,1.313086333333334,1.2909703333333327,1.6985805480424512,0.42004280460601995,0.0,0.0,3.989158883066022,0.17491875358440026,-0.008829547858828724,-0.00827819225562026,-0.000551355603208464,1.3032733333333306,1.3180496153846148,1.3050750425048634,1.3139045903636921,25.710500171658634,12.198354804387183,20.942619345531877,0.8612927935890625,1.124624359200989,-0.2633315656119265,-0.09622150437547879,25.226801156592842,-83.89954466279907,0.002445999999999726,-26.763922154037413,-22.24803400576004,-4.515888148277373,1.302295,1.32443,1.3133625,1.331115,1.3442275,1.329415,12.0,96.0,-84.0,,1.3122883840000001,0.0,0.0,40.456260703063954,-22.796634978690705,45.15738119227013,22.453987730061293,17.244146365227383,-77.5460122699387,-0.02626026470587961,1.3077054056346387,-0.4395099540581989,0.3302520100618933,0.32970787579159055,-6.302424120139516
380,2013.03.15,00:00,1.30025,1.31072,1.2999100000000001,1.30748,174398,1.3064200000000001,253086.73541935376,-3411610,-0.10825273732500212,15.380249582419282,36.46453963835133,0.050424517482999295,-0.0055600863921975935,1541.0165496281033,1027.207000005291,1.3040709645971256,0.011458763883858076,1.309868,1.3334209816371427,1.2863150183628573,3.5962374280679734,0.4493057813912992,0.0,0.0,1.3023350000000018,1.3131280000000005,1.2915419999999993,1.6574844414072558,0.7383489298619372,0.0,0.0,3.993532172707485,0.31294207608487806,-0.007983658815543082,-0.008219285567604824,0.00023562675206174194,1.3027508333333306,1.3168157692307685,1.3054450359656535,1.3134286947811966,24.564412662060437,16.075652232517026,19.515649427286412,0.9673466727497883,1.1368050576810267,-0.16945838493123844,-0.09646341326039251,25.141847512517533,-31.795188712323835,-0.0044079999999999675,-26.211002453102417,-23.51332509926032,-2.6976773538420957,1.302295,1.321565,1.31193,1.331115,1.344755,1.329415,8.0,92.0,-84.0,,1.31101768096,0.0,0.0,45.77055479396408,-20.593720891270845,52.3041685827283,65.24511757672363,32.31851815739549,-34.75488242327637,-0.024925705882350213,1.307702297700255,-0.47725975261655545,0.5552735606724868,0.5537376002680172,-5.782146254287612
381,2013.03.18,00:00,1.2919200000000002,1.29956,1.28819,1.29576,207322,1.29908,321829.38625488617,-3618932,-0.08721351351005323,-333.93319178649637,37.308657602750515,-0.06273950666113702,-0.006762369067992248,-890.0086679666557,1027.207000005291,1.3028726643405086,0.01224188749547227,1.3079065,1.329188820620636,1.2866241793793642,3.2544101005134296,0.21463403318380314,0.0,0.0,1.301658000000002,1.3130970000000004,1.2902189999999991,1.7576045320661229,0.24219774455811674,0.0,0.0,4.222778921887773,0.13706319029513056,-0.008164872142705892,-0.008208402882625037,4.353073991914501e-05,1.3019424999999973,1.315245384615384,1.303955030432476,1.312119902575182,24.67898904367617,14.214406302716956,24.290575549662428,0.8706636268408395,1.0284059399839793,-0.1577423131431398,-0.09686988525022192,25.14370673053129,-111.5850816774056,-0.005776500000000073,-25.864348440582475,-24.411170874225107,-1.4531775663573683,1.300835,1.3201049999999999,1.31047,1.329655,1.344325,1.329415,4.0,100.0,-96.0,,1.31072,0.0,0.0,39.593167571992,-20.682361091906813,46.72652215296622,27.026062120671376,38.241722475818754,-72.97393787932863,-0.024958264705879474,1.307529112480934,-0.7430331071040125,-0.8963808241808646,-0.9004224876833278,-6.626697028218953
382,2013.03.19,00:00,1.29576,1.2969600000000001,1.2843799999999999,1.28663,217021,1.3012,182439.10962531675,-3835953,-0.16269382705241328,-569.2858401027138,28.149641699110674,-0.018578340344944034,-0.00900561364288621,-3387.5371864195185,1027.207000005291,1.3008528141633777,0.01227569874592507,1.305308,1.3234200971728698,1.28719590282713,2.7751453561718584,-0.015622233630066866,0.0,1.0,1.3001363333333353,1.3121823333333338,1.2880903333333324,1.853036437973656,-0.0606148652387692,0.0,1.0,4.523070417096977,0.038109756097562286,-0.008942120508514728,-0.008355146407802976,-0.000586974100711752,1.3006508333333306,1.313170384615384,1.3012896411351722,1.310231761643687,25.102400109876612,13.145486964163029,24.74144244745403,0.8349360925136939,1.0588557516737667,-0.22391965916007273,-0.09853128246395887,25.15743513991928,-159.25971346993012,-0.002837999999999896,-26.360117564234443,-25.062579912077815,-1.2975376521566275,1.29893,1.3182,1.308565,1.32775,1.3448225,1.329415,4.0,100.0,-96.0,,1.31072,0.0,0.0,35.566151423272814,-22.118212557757648,45.76606825139045,7.071024512885206,33.114068070093396,-92.9289754871148,-0.025633205882350074,1.306647177814869,-1.190357337593026,-0.7046057911959114,-0.7070998602759726,-7.284610728389018
383,2013.03.20,00:00,1.28663,1.29782,1.28565,1.2944,194167,1.3010700000000002,267476.9165275361,-3641786,-0.07005300762964302,-272.4339215166103,36.18328841850507,0.00667520742453651,-0.009201786803471876,-356.56176885629225,1033.4103361547989,1.2995958388693885,0.012265128871332565,1.303655,1.3192361777475081,1.288073822252492,2.390383613380551,0.2030070463871013,0.0,0.0,1.2993946666666687,1.3116026666666671,1.2871866666666658,1.8790287990511443,0.29543468763654124,0.0,0.0,3.642067878388085,0.21103622577927758,-0.008829342213823699,-0.008449985569007121,-0.0003793566448165777,1.2999783333333308,1.31121423076923,1.3002296963451456,1.3090590385589693,25.36120858394889,12.70383489858331,22.943904160247865,0.8367556468172488,1.062265974151468,-0.22551032733421916,-0.09963095339261083,25.198821999185125,-127.82255727897056,0.0014150000000001661,-26.0705725244323,-25.555996467247393,-0.5145760571849074,1.29893,1.3182,1.308565,1.32775,1.34531,1.329415,16.0,96.0,-80.0,,1.308086,0.0,0.0,41.060364445558555,-21.45231725843903,47.30207112638873,34.43298969072198,22.84335877475952,-65.56701030927802,-0.025254411764703333,1.306566022167405,-0.6195920059579123,0.6039032200399586,0.602087032884574,-6.72469950710518
384,2013.03.21,00:00,1.2944,1.29554,1.28799,1.28941,207885,1.30335,137789.7178520387,-3849671,-0.06124963503259883,-381.7070970142389,35.576354852506526,0.00010895447001938851,-0.0049610288340516335,371.1699571585534,1033.4103361547989,1.2985781043401854,0.011793615984199302,1.3021875,1.3173239023136085,1.2870510976863916,2.3247654141371292,0.07792149893794688,0.0,0.0,1.2978576666666686,1.3093106666666672,1.2864046666666658,1.7649084786648197,0.13120288716205386,0.0,0.0,3.646172306215517,0.10593934288121462,-0.009038426544606182,-0.008567673764126933,-0.00047075278047924857,1.2986733333333307,1.3090769230769224,1.2985651276766617,1.3076035542212678,25.601530738444577,12.11574423164461,21.881776384856007,0.8995428070395184,1.040771591407279,-0.14122878436776065,-0.10085352471288446,25.124252442778445,-138.47069629559195,-0.005597500000000144,-26.410160771586572,-25.911645156434282,-0.49851561515228937,1.29755,1.314975,1.3062624999999999,1.32775,1.34531,1.329415,12.0,92.0,-80.0,,1.3057154,0.0,0.0,38.77374753902942,-21.65934311193688,45.72931926170943,17.285223367697828,19.596412523768333,-82.71477663230218,-0.02420726470587975,1.3055127993877547,-1.1999356356364201,-0.38550679851668823,-0.38625179125668097,-7.084282131842167
385,2013.03.22,00:00,1.2894,1.30101,1.28881,1.29835,183143,1.3096700000000001,241070.36047498626,-3666528,-0.022258771150904178,-93.27773744077763,42.4080421666312,0.02095029567059661,-0.002698901318839499,468.3935365263037,1040.5753871511645,1.2982422979184998,0.011834254385779371,1.3011679999999999,1.3143247999148497,1.28801120008515,2.0223060995735924,0.3929070891767778,0.0,0.0,1.297172000000002,1.3080470000000006,1.2862969999999991,1.67672444363596,0.5541609195402267,0.0,0.0,3.64902917993681,0.29422914911541664,-0.008386074649411768,-0.0085313539411839,0.0001452792917721324,1.2988199999999972,1.3076196153846147,1.2985320311110213,1.306918105760433,24.941657413118627,14.55510823058541,20.250447126565128,0.8994968854815523,0.9643627216099657,-0.06486583612841346,-0.1005918014096344,25.120941511316428,-69.50133900691058,0.009302000000000143,-25.590479646170618,-26.092338689097012,0.5018590429263945,1.29755,1.3138999999999998,1.3057249999999998,1.32775,1.3431250000000001,1.329415,8.0,88.0,-80.0,,1.30358186,0.0,0.0,44.714031290715965,-19.857899838224043,50.50561076625717,48.0068728522336,33.24169530355113,-51.9931271477664,-0.024425029411762056,1.3054702125509292,0.13574067361309156,0.6933403649731273,0.6909478133160174,-6.440059954457689
386,2013.03.25,00:00,1.29617,1.30484,1.28296,1.28482,226111,1.3165200000000001,53402.364131293,-3892639,-0.01866285314405068,-516.992607806375,35.4028500685976,-0.009773429864092822,-0.0046509172510331345,-1086.4800394031208,1040.5753871511645,1.2972256386428656,0.012838828947201425,1.3001064999999998,1.31484688300043,1.2853661169995696,2.267565464895412,-0.018524518648992495,0.0,1.0,1.2959980000000022,1.3083190000000005,1.283676999999999,1.901391823135633,0.046384222059935885,0.0,0.0,2.556713623076259,0.0559566787003603,-0.008858721174266337,-0.008596827387800387,-0.00026189378646595055,1.2966824999999973,1.3056434615384611,1.2964224878631718,1.3052812090374382,24.923892969217597,12.723112019478112,21.066852924745525,0.8605276147644388,0.9704930620303835,-0.1099654472659447,-0.10115416905585493,25.338663780576894,-120.75929603040836,-0.0003464999999998053,-25.761545967259515,-26.17796260684244,0.4164166395829234,1.29684,1.31319,1.305015,1.3270400000000002,1.3465850000000001,1.329415,4.0,100.0,-96.0,1.2843799999999999,,1.0,0.0,38.60881631478065,-20.395342094740176,41.34098792163501,6.09436435124502,23.795486857058815,-93.90563564875498,-0.022687823529409235,1.3044653903571664,-1.9573130250978616,-1.042091885855112,-1.0475596828326328,-7.415040498083181
387,2013.03.26,00:00,1.28484,1.28896,1.2825799999999998,1.28557,186282,1.3178,41723.24187424798,-3706357,-0.007748782094425719,-423.1777352626064,34.50148403789578,-0.027844558250396043,-0.005062871265279977,-2247.5442492209686,1041.182811958035,1.296244693229952,0.01219294605248131,1.2990849999999998,1.3148463559061188,1.2833236440938809,2.4265318906952107,0.07126150565660166,0.0,0.0,1.294257000000002,1.3063820000000006,1.2821319999999992,1.8736618770461664,0.14177319587631904,0.0,0.0,2.5879753826732053,0.08893515764426686,-0.009068245133348585,-0.008691110936910027,-0.0003771341964385576,1.2954999999999977,1.303742692307692,1.2947528743457608,1.3038211194791094,24.944613843954517,12.239356684286737,20.492315726820483,0.8805568028738215,1.0561854512797477,-0.17562864840592618,-0.10194258920559766,25.4673104222021,-158.40681353005803,0.005475000000000119,-25.796726186176766,-26.0920973008425,0.29537111466573407,1.29665,1.313,1.3048250000000001,1.3268499999999999,1.346745,1.329415,4.0,96.0,-92.0,,1.30484,0.0,1.0,39.10516371543491,-20.648748014766703,40.42270895427472,9.676375404531573,21.259204202670063,-90.32362459546843,-0.021647382352938838,1.3036909398665038,-1.0917400135409556,0.05837393564858129,0.05835690469419563,-7.360995013403282
388,2013.03.27,00:00,1.28558,1.2867,1.27508,1.27767,175939,1.30635,-55785.11957153211,-3882296,-0.08380655599518999,-561.283501653663,28.091904100839614,-0.03223026162476754,-0.009103797818169654,-972.4286074650888,1034.7846039923322,1.2944915850711165,0.012135651447233175,1.297281,1.314136582932646,1.280425417067354,2.5986016803832013,-0.08173603601739333,0.0,1.0,1.2924123333333353,1.304282333333334,1.2805423333333326,1.8368750736672577,-0.12099129458013079,0.0,1.0,3.1697064861044018,0.06298638132295938,-0.009759259686665578,-0.008904740686861139,-0.0008545189998044392,1.2932591666666642,1.3013992307692304,1.2921247398310285,1.301883999517694,25.648706074078852,11.38993417798996,23.54953511008273,0.8345270154128243,1.0986649859622988,-0.2641379705494745,-0.10382737834257835,25.45736455480795,-192.32569439978016,0.005498999999999921,-25.98273028969035,-26.00529820480394,0.022567915113590686,1.2929,1.30925,1.301075,1.3231000000000002,1.3462825,1.32985,4.0,100.0,-96.0,,1.30484,0.0,0.0,35.820008175308345,-21.92489320841548,37.24251823892284,6.7447916666669085,7.5051771408145,-93.25520833333309,-0.021860205882350714,1.3025526961806317,-2.0612313730299765,-0.6145134065045132,-0.6164093111879015,-7.9302741186983
389,2013.03.28,00:00,1.27772,1.28445,1.27552,1.28144,163768,1.31174,-2418.391687998752,-3718528,-0.02389204346303825,-392.89937856028666,34.31655437715027,-0.004934816325533379,-0.009625527979663187,-597.9411795973126,1037.8379260215345,1.2930972414812723,0.011815086302509869,1.29608,1.3138324454653234,1.2783275545346764,2.7394058183636054,0.08766244265904585,0.0,0.0,1.2906386666666685,1.3021876666666674,1.2790896666666658,1.789656593789864,0.10175484168906207,0.0,0.0,2.9627800753039932,0.165624999999998,-0.009888695479872034,-0.009101531645463318,-0.0007871638344087162,1.291480833333331,1.2996292307692305,1.290480933703178,1.30036962918305,26.302506002051445,10.771260396189177,22.270381102822583,0.8356296833454203,1.1275682861977274,-0.2919386028523071,-0.10561195585088773,25.375870111129974,-158.67109767471888,-9.999999999998899e-05,-26.550581649356907,-26.043029226609992,-0.5075524227469153,1.28996,1.30347,1.2967149999999998,1.3231000000000002,1.3439675,1.331995,4.0,96.0,-92.0,,1.3036496,0.0,0.0,38.476226304544575,-22.131544705922593,41.748739398809526,17.845117845117567,11.42209497210535,-82.15488215488243,-0.022477088235292042,1.301584200920857,-1.6380355854403597,0.2950683666361309,0.29463389438148246,-7.658605482373981
390,2013.03.29,00:00,1.28144,1.2837100000000001,1.2792,1.2811299999999999,42369,1.30748,-8524.788583788028,-3760897,-0.01714023578399406,-338.6472373373888,37.10935178524982,0.015647525313319213,-0.0072583232548894825,472.9778514103247,1037.5868571013614,1.2924339758522878,0.011084577672258905,1.29503,1.3136879559437593,1.2763720440562405,2.881470845271447,0.12750474805764547,0.0,0.0,1.2881696666666684,1.2990886666666674,1.2772506666666659,1.695273578092447,0.17764142015448903,0.0,0.0,2.965182273769719,0.15755208333333048,-0.0099021429477133,-0.009261653905913315,-0.0006404890417999846,1.290243333333331,1.2981819230769227,1.2890423285180737,1.298944471465787,26.909605935168855,10.46217931471874,21.63133300419389,0.8403764532201523,1.0843944147136613,-0.24401796149350896,-0.10709848727950189,25.23012259059025,-129.41944750798413,0.005230000000000068,-26.931623086701507,-26.161615298400996,-0.7700077883005108,1.28996,1.30347,1.2967149999999998,1.3231000000000002,1.3388400000000003,1.3353450000000002,12.0,92.0,-80.0,,1.302506816,0.0,0.0,38.33572743991889,-22.337390771770192,38.14525434737593,16.97530864197494,13.855072717919805,-83.02469135802505,-0.0234688235294096,1.299802933660784,-1.1458510162193885,-0.024191534523665403,-0.024194461147383772,-7.680944282708335
