2013.04.02,00:00,1.28452,1.28777,1.28088,1.28188,142401
2013.04.03,00:00,1.28209,1.28642,1.27897,1.28484,124078
2013.04.04,00:00,1.28459,1.29489,1.27451,1.29348,199297
2013.04.05,00:00,1.29357,1.30398,1.29003,1.30092,173675
2013.04.08,00:00,1.29722,1.30383,1.29682,1.30072,131407
2013.04.09,00:00,1.30095,1.31030,1.30051,1.30812,157284
2013.04.10,00:00,1.30826,1.31219,1.30525,1.30687,132516
2013.04.11,00:00,1.30709,1.31382,1.30436,1.30978,151067
2013.04.12,00:00,1.30998,1.31263,1.30364,1.31025,163895
2013.04.15,00:00,1.31132,1.31140,1.30213,1.30342,200730
2013.04.16,00:00,1.30372,1.32015,1.30226,1.31756,228880
2013.04.17,00:00,1.31757,1.31997,1.30012,1.30282,187080
2013.04.18,00:00,1.30311,1.30962,1.30209,1.30482,178264
2013.04.19,00:00,1.30504,1.31285,1.30460,1.30590,164337
2013.04.22,00:00,1.30762,1.30840,1.30150,1.30642,139980
2013.04.23,00:00,1.30660,1.30840,1.29729,1.29908,178913
2013.04.24,00:00,1.30008,1.30341,1.29519,1.30120,147112
2013.04.25,00:00,1.30128,1.30935,1.29886,1.30107,165194
2013.04.26,00:00,1.30106,1.30477,1.29904,1.30335,163566
